gene_id	SRR384980	SRR384978	SRR384982	SRR384979	SRR384981	SRR384977
ENSMUSG00000049799	1	1	0	0	0	0
ENSMUSG00000049800	285	496	322	1703	436	529
ENSMUSG00000049804	163	62	338	295	227	40
ENSMUSG00000049806	0	0	0	0	1	0
ENSMUSG00000049807	3116	927	3142	5731	5861	1035
ENSMUSG00000049809	0	0	0	0	0	0
ENSMUSG00000049811	14	16	17	122	23	24
ENSMUSG00000049815	0	0	0	0	0	0
ENSMUSG00000049823	97	51	153	299	196	55
ENSMUSG00000049832	3	15	3	7	1	6
ENSMUSG00000049843	0	0	0	0	0	0
ENSMUSG00000049848	0	0	0	0	0	0
ENSMUSG00000049858	185	117	240	399	317	97
ENSMUSG00000049864	0	0	0	0	0	0
ENSMUSG00000049866	31	21	53	99	55	22
ENSMUSG00000049871	10	4	17	18	16	6
ENSMUSG00000049872	0	0	1	2	1	1
ENSMUSG00000049878	708	301	799	1057	1008	377
ENSMUSG00000049881	213	200	332	376	276	157
ENSMUSG00000049882	159	141	240	435	242	162
ENSMUSG00000049891	37	21	37	64	39	31
ENSMUSG00000049892	10	6	18	16	14	5
ENSMUSG00000049894	0	0	0	0	0	0
ENSMUSG00000049897	6	2	7	12	4	2
ENSMUSG00000049902	0	0	1	0	0	0
ENSMUSG00000049904	15	13	18	48	29	12
ENSMUSG00000049907	23	19	43	58	31	12
ENSMUSG00000049908	0	0	0	0	0	0
ENSMUSG00000049916	236	198	198	791	363	233
ENSMUSG00000049922	656	144	490	704	1104	144
ENSMUSG00000049926	0	0	0	0	0	0
ENSMUSG00000049928	3	3	7	26	12	3
ENSMUSG00000049929	17	12	35	60	22	8
ENSMUSG00000049932	2767	2470	3241	9856	3800	1932
ENSMUSG00000049939	5	5	20	6	8	3
ENSMUSG00000049940	497	429	528	2041	752	397
ENSMUSG00000049946	0	0	1	0	0	0
ENSMUSG00000049950	79	87	119	221	147	96
ENSMUSG00000049957	314	228	305	755	452	261
ENSMUSG00000049960	421	586	721	1002	608	440
ENSMUSG00000049969	459	378	371	885	641	447
ENSMUSG00000049971	7	3	5	5	7	1
ENSMUSG00000049972	0	0	0	0	0	0
ENSMUSG00000049985	1	1	2	4	2	0
ENSMUSG00000049988	42	35	56	154	59	43
ENSMUSG00000049999	34	23	63	49	24	18
ENSMUSG00000050002	246	174	332	554	325	152
ENSMUSG00000050010	5	1	7	38	17	3
ENSMUSG00000050014	0	0	0	0	0	0
ENSMUSG00000050015	0	0	0	0	0	0
ENSMUSG00000050017	382	111	393	1366	680	256
ENSMUSG00000050022	30	21	33	106	47	29
ENSMUSG00000050023	0	0	0	0	0	0
ENSMUSG00000050028	0	0	0	0	0	0
ENSMUSG00000050029	319	152	439	746	449	259
ENSMUSG00000050030	0	0	0	0	0	0
ENSMUSG00000050035	7	4	9	7	6	3
ENSMUSG00000050043	377	243	354	833	512	278
ENSMUSG00000050050	6	0	2	7	3	2
ENSMUSG00000050052	4	7	11	10	12	3
ENSMUSG00000050058	0	0	0	0	0	0
ENSMUSG00000050063	0	0	0	0	0	0
ENSMUSG00000050064	49	17	47	112	46	21
ENSMUSG00000050066	1	0	0	0	0	0
ENSMUSG00000050069	10	5	19	8	8	2
ENSMUSG00000050071	297	555	758	1183	532	320
ENSMUSG00000050074	0	0	0	0	0	0
ENSMUSG00000050075	30	9	16	18	25	7
ENSMUSG00000050079	397	156	457	809	585	294
ENSMUSG00000050085	0	0	0	0	0	0
ENSMUSG00000050087	1	0	0	0	0	0
ENSMUSG00000050088	246	87	242	449	322	127
ENSMUSG00000050089	0	0	0	0	0	0
ENSMUSG00000050092	0	0	0	0	0	0
ENSMUSG00000050097	2	0	0	6	6	2
ENSMUSG00000050100	0	0	0	0	1	0
ENSMUSG00000050102	0	0	0	0	0	0
ENSMUSG00000050103	52	59	78	214	103	57
ENSMUSG00000050105	11	16	26	35	15	5
ENSMUSG00000050106	82	283	85	3315	101	540
ENSMUSG00000050107	226	139	197	987	485	197
ENSMUSG00000050108	17	0	10	4	14	1
ENSMUSG00000050114	0	0	0	0	0	0
ENSMUSG00000050121	0	0	0	0	0	1
ENSMUSG00000050122	0	0	0	0	2	0
ENSMUSG00000050128	0	0	0	0	0	0
ENSMUSG00000050132	1	0	1	4	0	1
ENSMUSG00000050134	0	0	0	1	0	0
ENSMUSG00000050138	10	5	17	34	20	8
ENSMUSG00000050141	2	0	0	20	7	0
ENSMUSG00000050144	390	245	394	1368	737	300
ENSMUSG00000050147	83	72	181	79	118	39
ENSMUSG00000050148	418	149	521	656	544	162
ENSMUSG00000050150	0	0	0	0	1	0
ENSMUSG00000050157	2	504	3	1982	3	603
ENSMUSG00000050158	0	1	0	0	0	0
ENSMUSG00000050164	0	0	0	2	0	0
ENSMUSG00000050174	7	2	7	17	12	5
ENSMUSG00000050179	0	0	0	0	0	0
ENSMUSG00000050188	107	129	134	275	144	155
ENSMUSG00000050189	0	0	0	1	0	0
ENSMUSG00000050190	0	0	0	0	0	0
ENSMUSG00000050192	315	93	311	466	414	179
ENSMUSG00000050195	6	1	4	10	3	2
ENSMUSG00000050197	0	0	0	0	0	0
ENSMUSG00000050198	0	0	0	0	0	0
ENSMUSG00000050199	173	61	173	429	239	72
ENSMUSG00000050201	1	0	0	0	0	0
ENSMUSG00000050211	0	0	0	0	1	0
ENSMUSG00000050212	80	100	157	339	123	51
ENSMUSG00000050213	451	301	497	859	675	338
ENSMUSG00000050215	0	0	0	0	0	0
ENSMUSG00000050217	0	0	0	0	0	0
ENSMUSG00000050222	5	1	6	9	8	0
ENSMUSG00000050224	0	0	0	0	0	0
ENSMUSG00000050229	368	257	409	906	540	260
ENSMUSG00000050232	4	0	3	11	2	1
ENSMUSG00000050234	25	35	48	110	37	21
ENSMUSG00000050239	0	0	0	0	0	0
ENSMUSG00000050240	291	62	247	221	412	60
ENSMUSG00000050241	0	0	0	1	0	0
ENSMUSG00000050243	0	1	2	5	2	3
ENSMUSG00000050244	715	476	881	2220	1253	617
ENSMUSG00000050248	59	20	74	128	110	29
ENSMUSG00000050251	0	0	0	0	0	0
ENSMUSG00000050266	0	0	0	0	0	0
ENSMUSG00000050270	24	14	26	97	28	15
ENSMUSG00000050271	46	22	88	122	56	14
ENSMUSG00000050272	0	0	0	0	0	0
ENSMUSG00000050276	0	0	0	0	0	0
ENSMUSG00000050281	0	0	1	0	0	0
ENSMUSG00000050288	15	8	19	55	62	6
ENSMUSG00000050295	1	0	1	2	1	0
ENSMUSG00000050296	0	0	0	0	0	0
ENSMUSG00000050299	103	263	197	341	110	105
ENSMUSG00000050304	5	3	7	18	14	4
ENSMUSG00000050310	335	118	372	915	535	247
ENSMUSG00000050312	144	50	156	380	243	101
ENSMUSG00000050315	7	3	4	8	8	2
ENSMUSG00000050321	4	5	8	14	4	5
ENSMUSG00000050323	100	88	144	189	141	85
ENSMUSG00000050328	0	0	0	0	0	0
ENSMUSG00000050332	161	61	189	323	259	89
ENSMUSG00000050334	0	0	0	0	1	0
ENSMUSG00000050335	260	280	297	355	205	149
ENSMUSG00000050343	0	0	0	0	0	0
ENSMUSG00000050345	0	0	0	0	0	0
ENSMUSG00000050350	1	0	2	1	2	0
ENSMUSG00000050357	49	18	32	163	85	35
ENSMUSG00000050359	0	0	1	0	0	0
ENSMUSG00000050366	0	0	0	0	0	0
ENSMUSG00000050368	0	0	0	0	0	0
ENSMUSG00000050370	0	0	1	0	1	0
ENSMUSG00000050373	93	71	89	248	149	66
ENSMUSG00000050377	0	0	0	1	0	0
ENSMUSG00000050379	202	98	203	451	284	144
ENSMUSG00000050382	27	17	33	103	45	17
ENSMUSG00000050383	0	0	0	0	0	0
ENSMUSG00000050390	122	22	103	136	181	23
ENSMUSG00000050394	65	42	95	263	157	51
ENSMUSG00000050395	0	0	0	0	0	0
ENSMUSG00000050397	0	0	0	0	0	0
ENSMUSG00000050410	445	856	425	1948	611	902
ENSMUSG00000050423	7	2	9	9	10	3
ENSMUSG00000050424	0	0	0	0	1	2
ENSMUSG00000050425	0	0	0	0	0	0
ENSMUSG00000050428	197	101	183	557	341	113
ENSMUSG00000050435	0	0	0	0	0	0
ENSMUSG00000050439	1	0	0	0	0	0
ENSMUSG00000050440	11	3	13	1	2	1
ENSMUSG00000050445	10	8	11	31	12	5
ENSMUSG00000050447	1	2	1	6	2	2
ENSMUSG00000050463	0	0	0	1	1	0
ENSMUSG00000050468	0	0	0	1	0	0
ENSMUSG00000050471	369	197	320	419	469	171
ENSMUSG00000050473	210	62	335	177	211	45
ENSMUSG00000050478	0	0	0	0	0	0
ENSMUSG00000050490	88	49	84	116	92	50
ENSMUSG00000050493	29	97	140	106	36	30
ENSMUSG00000050503	10	10	12	40	26	9
ENSMUSG00000050504	0	0	0	0	0	0
ENSMUSG00000050505	0	0	0	0	0	0
ENSMUSG00000050511	0	0	0	2	0	0
ENSMUSG00000050520	0	0	0	0	0	0
ENSMUSG00000050526	0	0	0	0	0	0
ENSMUSG00000050530	93	96	182	288	114	47
ENSMUSG00000050533	0	0	0	0	0	0
ENSMUSG00000050534	0	0	0	0	0	0
ENSMUSG00000050538	4	2	2	5	1	2
ENSMUSG00000050541	64	36	38	236	88	23
ENSMUSG00000050545	15	10	21	32	21	9
ENSMUSG00000050549	274	418	297	1427	409	525
ENSMUSG00000050550	92	34	88	164	111	85
ENSMUSG00000050552	360	439	617	909	448	284
ENSMUSG00000050553	0	0	1	1	2	1
ENSMUSG00000050555	212	156	197	546	263	205
ENSMUSG00000050556	10	3	6	18	4	2
ENSMUSG00000050558	2	1	5	9	4	0
ENSMUSG00000050565	1415	628	1544	2346	1862	833
ENSMUSG00000050567	320	84	259	682	477	168
ENSMUSG00000050577	0	0	0	0	0	0
ENSMUSG00000050578	4	1	2	3	0	1
ENSMUSG00000050587	2	0	1	2	0	0
ENSMUSG00000050592	448	642	550	3506	729	717
ENSMUSG00000050600	9	0	7	10	9	1
ENSMUSG00000050603	0	0	0	0	0	0
ENSMUSG00000050605	36	27	52	148	60	25
ENSMUSG00000050608	1502	2106	2070	4513	1820	1623
ENSMUSG00000050612	0	1	2	0	1	0
ENSMUSG00000050613	0	0	0	0	0	0
ENSMUSG00000050619	225	120	227	468	363	116
ENSMUSG00000050621	5	15	5	8	2	3
ENSMUSG00000050623	5	4	4	4	6	0
ENSMUSG00000050625	0	0	0	0	0	0
ENSMUSG00000050627	332	182	421	683	464	222
ENSMUSG00000050628	161	198	189	873	247	195
ENSMUSG00000050635	0	0	0	0	0	0
ENSMUSG00000050640	12	3	16	55	27	4
ENSMUSG00000050641	0	0	0	0	0	0
ENSMUSG00000050645	0	0	0	0	0	0
ENSMUSG00000050650	0	0	0	1	4	0
ENSMUSG00000050654	0	0	0	0	0	0
ENSMUSG00000050663	0	0	0	0	0	0
ENSMUSG00000050666	54	21	65	79	68	13
ENSMUSG00000050668	602	395	859	771	931	321
ENSMUSG00000050671	3	0	4	9	11	2
ENSMUSG00000050675	540	166	722	532	678	82
ENSMUSG00000050677	9	6	5	29	13	6
ENSMUSG00000050685	0	0	0	0	0	0
ENSMUSG00000050697	831	383	929	1549	1225	557
ENSMUSG00000050700	4	1	2	17	22	1
ENSMUSG00000050702	0	0	0	2	1	1
ENSMUSG00000050704	0	0	0	0	0	0
ENSMUSG00000050705	265	188	285	664	389	154
ENSMUSG00000050708	26416	6201	21104	16527	37384	5676
ENSMUSG00000050711	0	0	0	0	1	0
ENSMUSG00000050714	105	42	145	185	138	46
ENSMUSG00000050721	918	499	736	2898	1707	679
ENSMUSG00000050730	52	24	72	90	88	26
ENSMUSG00000050732	2271	3060	2750	8965	3589	2644
ENSMUSG00000050737	13	0	14	11	9	1
ENSMUSG00000050742	0	0	0	0	0	0
ENSMUSG00000050747	2	7	3	30	15	9
ENSMUSG00000050751	3	0	0	8	1	0
ENSMUSG00000050756	0	0	0	0	0	0
ENSMUSG00000050761	6	9	5	8	3	1
ENSMUSG00000050762	0	0	0	1	0	0
ENSMUSG00000050763	0	0	0	1	0	0
ENSMUSG00000050765	0	0	0	0	0	0
ENSMUSG00000050766	0	0	0	0	0	0
ENSMUSG00000050772	0	0	0	0	0	0
ENSMUSG00000050776	0	0	0	0	0	0
ENSMUSG00000050777	97	121	155	427	152	92
ENSMUSG00000050783	0	0	0	0	0	0
ENSMUSG00000050786	49	30	82	94	70	31
ENSMUSG00000050788	13	13	16	43	29	20
ENSMUSG00000050796	61	52	85	117	104	40
ENSMUSG00000050799	0	0	0	0	0	0
ENSMUSG00000050803	0	0	0	0	0	0
ENSMUSG00000050808	0	0	0	0	0	0
ENSMUSG00000050810	0	0	0	0	0	0
ENSMUSG00000050812	1571	964	2082	3210	2608	1102
ENSMUSG00000050813	0	0	0	0	0	0
ENSMUSG00000050815	0	0	0	0	0	0
ENSMUSG00000050818	0	0	0	0	0	0
ENSMUSG00000050821	237	25	325	62	312	19
ENSMUSG00000050822	0	0	6	9	6	0
ENSMUSG00000050824	45	1	28	0	85	0
ENSMUSG00000050830	0	0	0	1	1	0
ENSMUSG00000050840	0	0	0	0	0	0
ENSMUSG00000050844	0	0	0	0	0	0
ENSMUSG00000050846	83	52	86	139	120	35
ENSMUSG00000050853	0	0	0	0	0	0
ENSMUSG00000050854	8	3	6	19	11	3
ENSMUSG00000050855	55	25	68	82	91	20
ENSMUSG00000050856	1689	3076	2856	7485	2656	2116
ENSMUSG00000050860	0	10	1	192	0	25
ENSMUSG00000050865	0	0	0	0	0	0
ENSMUSG00000050866	0	0	0	0	0	0
ENSMUSG00000050870	0	0	0	0	0	0
ENSMUSG00000050875	2	1	0	2	5	0
ENSMUSG00000050876	0	3	0	0	1	0
ENSMUSG00000050890	306	119	229	764	470	250
ENSMUSG00000050891	165	146	166	358	263	180
ENSMUSG00000050896	4	0	4	2	0	0
ENSMUSG00000050900	70	23	63	120	124	59
ENSMUSG00000050901	0	0	0	0	0	0
ENSMUSG00000050908	18	4	7	52	27	3
ENSMUSG00000050910	47	32	65	92	77	14
ENSMUSG00000050912	530	251	666	1427	744	449
ENSMUSG00000050914	92	42	158	65	105	31
ENSMUSG00000050917	0	0	0	1	1	0
ENSMUSG00000050919	15	8	33	51	18	15
ENSMUSG00000050921	4	0	4	3	3	0
ENSMUSG00000050926	0	0	0	1	0	2
ENSMUSG00000050930	24	2	17	12	18	3
ENSMUSG00000050931	68	15	37	143	90	36
ENSMUSG00000050933	0	0	0	0	0	0
ENSMUSG00000050936	48	11	23	47	49	7
ENSMUSG00000050944	11	1	1	30	8	5
ENSMUSG00000050945	31	11	32	68	50	12
ENSMUSG00000050947	17	14	28	67	34	17
ENSMUSG00000050953	56	47	129	234	89	48
ENSMUSG00000050954	19	10	22	55	50	10
ENSMUSG00000050957	7	3	6	2	5	2
ENSMUSG00000050961	0	0	0	1	0	0
ENSMUSG00000050963	0	0	0	0	0	0
ENSMUSG00000050965	304	138	588	372	323	80
ENSMUSG00000050966	40	4	29	44	39	14
ENSMUSG00000050967	1	0	0	0	0	0
ENSMUSG00000050973	74	40	55	252	88	61
ENSMUSG00000050974	0	0	0	0	0	0
ENSMUSG00000050978	1	1	0	0	0	1
ENSMUSG00000050982	0	0	0	0	0	3
ENSMUSG00000050989	186	83	208	358	257	52
ENSMUSG00000050994	3	9	6	6	9	3
ENSMUSG00000050996	0	0	0	0	0	0
ENSMUSG00000051000	286	2	161	30	517	9
ENSMUSG00000051002	0	0	0	0	0	0
ENSMUSG00000051003	0	0	0	0	0	0
ENSMUSG00000051007	289	152	312	449	405	156
ENSMUSG00000051008	5	2	7	18	13	3
ENSMUSG00000051022	5	1	2	8	2	1
ENSMUSG00000051029	1	0	0	2	0	0
ENSMUSG00000051034	37	15	33	58	45	14
ENSMUSG00000051036	0	0	0	0	0	0
ENSMUSG00000051037	7	3	10	11	8	7
ENSMUSG00000051038	0	0	0	0	0	0
ENSMUSG00000051041	7	5	8	31	11	3
ENSMUSG00000051043	122	65	141	399	168	69
ENSMUSG00000051046	0	0	0	0	0	0
ENSMUSG00000051048	61	10	56	243	94	13
ENSMUSG00000051050	0	0	0	0	0	0
ENSMUSG00000051051	0	0	0	0	0	0
ENSMUSG00000051054	0	1	0	2	0	0
ENSMUSG00000051056	1	0	1	1	0	0
ENSMUSG00000051062	0	0	0	0	0	0
ENSMUSG00000051065	30	35	93	80	56	21
ENSMUSG00000051067	0	0	1	0	1	0
ENSMUSG00000051074	8	6	8	30	3	7
ENSMUSG00000051076	0	0	0	0	0	0
ENSMUSG00000051079	0	0	0	0	0	0
ENSMUSG00000051081	0	0	0	0	0	0
ENSMUSG00000051095	0	0	0	0	0	0
ENSMUSG00000051098	104	10	101	54	126	16
ENSMUSG00000051111	0	0	0	1	6	1
ENSMUSG00000051113	3	0	10	11	7	0
ENSMUSG00000051116	25	32	32	36	28	27
ENSMUSG00000051118	0	0	0	0	0	0
ENSMUSG00000051124	140	68	203	211	159	63
ENSMUSG00000051133	0	0	0	0	0	0
ENSMUSG00000051136	0	0	0	0	0	0
ENSMUSG00000051146	8	5	6	18	6	2
ENSMUSG00000051147	119	99	185	439	205	181
ENSMUSG00000051149	2	0	0	19	4	2
ENSMUSG00000051153	0	0	0	0	0	0
ENSMUSG00000051154	742	633	918	1391	850	551
ENSMUSG00000051156	0	0	0	0	0	0
ENSMUSG00000051159	124	13	271	166	149	11
ENSMUSG00000051160	0	0	0	0	0	0
ENSMUSG00000051166	37	9	76	70	31	20
ENSMUSG00000051169	52	66	97	130	107	36
ENSMUSG00000051172	0	0	0	0	0	0
ENSMUSG00000051176	0	0	0	0	0	0
ENSMUSG00000051177	58	17	85	45	70	15
ENSMUSG00000051180	0	0	0	0	0	0
ENSMUSG00000051182	0	0	0	1	0	0
ENSMUSG00000051184	60	86	89	101	77	35
ENSMUSG00000051185	107	67	149	241	154	66
ENSMUSG00000051190	0	0	0	0	0	0
ENSMUSG00000051198	0	0	0	0	0	0
ENSMUSG00000051200	0	0	0	0	0	0
ENSMUSG00000051207	0	0	0	0	0	0
ENSMUSG00000051209	0	0	0	0	0	0
ENSMUSG00000051212	28	24	85	32	47	19
ENSMUSG00000051220	453	376	502	1745	753	561
ENSMUSG00000051223	2370	1243	3043	6381	3529	2136
ENSMUSG00000051224	110	35	104	90	133	59
ENSMUSG00000051225	3	1	1	5	1	2
ENSMUSG00000051228	2	0	1	4	4	0
ENSMUSG00000051232	299	140	291	581	441	188
ENSMUSG00000051234	535	407	690	1237	717	482
ENSMUSG00000051235	251	274	247	1115	470	354
ENSMUSG00000051236	76	41	165	104	68	22
ENSMUSG00000051237	0	0	0	0	0	0
ENSMUSG00000051238	78	48	84	143	108	57
ENSMUSG00000051242	1	0	2	0	0	0
ENSMUSG00000051243	1	0	0	4	5	0
ENSMUSG00000051246	6	0	2	8	9	1
ENSMUSG00000051251	0	0	1	0	0	0
ENSMUSG00000051255	231	250	272	657	380	245
ENSMUSG00000051256	300	254	385	744	527	265
ENSMUSG00000051257	3	0	3	5	8	2
ENSMUSG00000051258	0	0	0	0	0	0
ENSMUSG00000051262	0	0	0	0	0	0
ENSMUSG00000051276	0	0	0	0	0	0
ENSMUSG00000051278	464	219	424	1254	758	352
ENSMUSG00000051279	0	1	0	14	7	0
ENSMUSG00000051285	203	85	232	403	195	119
ENSMUSG00000051295	20	3	9	2	33	0
ENSMUSG00000051297	10	0	10	0	7	1
ENSMUSG00000051306	143	62	180	474	251	70
ENSMUSG00000051313	0	0	0	0	0	0
ENSMUSG00000051314	23	7	18	28	22	4
ENSMUSG00000051316	352	144	317	811	644	256
ENSMUSG00000051319	238	370	457	872	343	281
ENSMUSG00000051323	0	0	3	2	4	2
ENSMUSG00000051329	731	390	731	2091	1272	700
ENSMUSG00000051331	42	12	23	125	51	13
ENSMUSG00000051335	63	23	91	70	80	23
ENSMUSG00000051339	142	55	197	354	229	40
ENSMUSG00000051340	0	0	0	0	0	0
ENSMUSG00000051341	27	12	19	56	37	13
ENSMUSG00000051343	13	12	15	40	31	6
ENSMUSG00000051344	177	34	163	163	228	43
ENSMUSG00000051346	151	108	215	370	223	145
ENSMUSG00000051351	133	56	145	306	219	88
ENSMUSG00000051354	0	0	0	1	0	2
ENSMUSG00000051355	308	481	473	639	508	328
ENSMUSG00000051359	24	24	76	59	38	27
ENSMUSG00000051361	0	0	0	1	0	0
ENSMUSG00000051362	0	0	0	0	0	0
ENSMUSG00000051367	0	0	0	0	5	0
ENSMUSG00000051373	56	12	36	50	94	10
ENSMUSG00000051375	94	39	140	403	165	33
ENSMUSG00000051378	1032	678	932	3499	1902	897
ENSMUSG00000051379	7	1	11	12	18	3
ENSMUSG00000051390	331	150	288	1096	553	170
ENSMUSG00000051391	2330	1126	3151	5016	4122	1179
ENSMUSG00000051392	0	0	0	0	0	0
ENSMUSG00000051396	87	75	93	190	164	65
ENSMUSG00000051397	12	3	3	14	8	4
ENSMUSG00000051401	0	0	0	0	1	0
ENSMUSG00000051403	606	528	566	2426	1083	614
ENSMUSG00000051412	154	52	140	371	238	117
ENSMUSG00000051413	869	631	875	5308	1642	1246
ENSMUSG00000051414	0	0	0	1	0	0
ENSMUSG00000051424	0	0	0	0	0	0
ENSMUSG00000051427	138	28	110	150	221	25
ENSMUSG00000051431	0	0	0	1	0	0
ENSMUSG00000051435	4	0	2	6	4	0
ENSMUSG00000051437	0	0	0	0	0	0
ENSMUSG00000051439	31	26	27	62	27	13
ENSMUSG00000051444	102	54	137	231	209	93
ENSMUSG00000051451	574	301	562	2054	951	471
ENSMUSG00000051452	0	0	0	0	0	0
ENSMUSG00000051455	4	0	3	1	2	1
ENSMUSG00000051456	0	0	0	0	0	0
ENSMUSG00000051457	660	617	645	3552	979	740
ENSMUSG00000051469	348	205	500	582	473	246
ENSMUSG00000051481	0	0	0	0	0	0
ENSMUSG00000051483	250	161	331	447	432	153
ENSMUSG00000051486	0	0	1	1	0	0
ENSMUSG00000051490	0	0	0	0	0	0
ENSMUSG00000051493	0	0	0	0	0	0
ENSMUSG00000051495	521	313	639	1168	745	276
ENSMUSG00000051497	0	0	0	3	0	2
ENSMUSG00000051498	29	6	20	62	29	11
ENSMUSG00000051499	7	3	8	10	12	1
ENSMUSG00000051502	257	155	271	664	343	186
ENSMUSG00000051503	5	1	6	4	13	0
ENSMUSG00000051504	12	7	8	12	13	2
ENSMUSG00000051506	188	90	183	404	284	70
ENSMUSG00000051509	1	0	0	1	0	1
ENSMUSG00000051510	3059	1228	2467	5608	4180	1340
ENSMUSG00000051515	1	1	6	1	4	0
ENSMUSG00000051517	613	431	547	1094	913	472
ENSMUSG00000051518	202	396	306	636	304	276
ENSMUSG00000051527	42	14	61	58	49	20
ENSMUSG00000051528	0	0	0	0	0	0
ENSMUSG00000051537	1	0	0	1	0	0
ENSMUSG00000051548	15	8	10	30	24	9
ENSMUSG00000051550	72	42	64	156	99	24
ENSMUSG00000051557	59	47	78	189	112	49
ENSMUSG00000051579	1006	1246	1623	3220	1426	1335
ENSMUSG00000051582	0	0	0	3	1	0
ENSMUSG00000051586	627	448	578	2790	1242	504
ENSMUSG00000051590	0	2	0	8	1	0
ENSMUSG00000051591	0	0	0	0	0	0
ENSMUSG00000051592	0	0	0	3	0	1
ENSMUSG00000051593	0	0	0	0	0	0
ENSMUSG00000051596	1	0	0	0	1	0
ENSMUSG00000051599	0	0	0	0	0	1
ENSMUSG00000051606	1	0	2	2	0	0
ENSMUSG00000051611	0	0	0	0	0	0
ENSMUSG00000051615	192	117	342	367	237	105
ENSMUSG00000051616	0	0	0	0	0	0
ENSMUSG00000051617	0	0	0	0	0	0
ENSMUSG00000051618	0	0	0	0	0	0
ENSMUSG00000051627	5	23	9	48	7	11
ENSMUSG00000051638	0	0	0	0	0	0
ENSMUSG00000051639	0	0	0	0	0	0
ENSMUSG00000051648	2	0	2	0	2	0
ENSMUSG00000051650	3	1	3	18	5	0
ENSMUSG00000051652	99	66	150	561	178	78
ENSMUSG00000051663	0	0	0	0	0	0
ENSMUSG00000051669	7	10	13	21	7	3
ENSMUSG00000051671	136	139	177	398	200	146
ENSMUSG00000051674	77	29	67	154	108	59
ENSMUSG00000051675	143	42	181	275	207	83
ENSMUSG00000051678	0	0	0	1	0	0
ENSMUSG00000051680	0	0	0	0	0	0
ENSMUSG00000051682	89	29	82	132	127	33
ENSMUSG00000051687	0	0	0	0	0	0
ENSMUSG00000051695	3954	1778	3751	13008	7529	2939
ENSMUSG00000051703	8	7	6	11	11	3
ENSMUSG00000051705	68	41	107	114	75	47
ENSMUSG00000051706	0	0	0	0	0	0
ENSMUSG00000051716	5	6	5	24	10	8
ENSMUSG00000051721	108	95	120	352	137	129
ENSMUSG00000051723	4	28	8	5	2	0
ENSMUSG00000051726	1	0	1	0	0	0
ENSMUSG00000051727	47	206	45	801	39	293
ENSMUSG00000051728	0	1	0	0	0	1
ENSMUSG00000051729	1	0	0	0	0	0
ENSMUSG00000051730	208	109	196	444	328	171
ENSMUSG00000051732	0	0	0	0	0	0
ENSMUSG00000051735	189	170	244	319	308	135
ENSMUSG00000051736	10	5	7	18	9	6
ENSMUSG00000051747	5	1	3	8	53	1
ENSMUSG00000051748	122	60	47	72	60	23
ENSMUSG00000051758	0	0	0	0	0	0
ENSMUSG00000051768	792	723	1020	3274	1568	736
ENSMUSG00000051769	0	0	0	0	0	0
ENSMUSG00000051777	0	0	0	0	0	0
ENSMUSG00000051786	309	134	317	1120	743	188
ENSMUSG00000051788	0	0	0	0	0	0
ENSMUSG00000051790	254	55	240	443	429	57
ENSMUSG00000051793	0	0	0	0	0	0
ENSMUSG00000051802	0	0	0	0	0	0
ENSMUSG00000051804	0	0	0	0	0	0
ENSMUSG00000051805	0	1	0	1	0	0
ENSMUSG00000051811	6147	853	6104	2472	6881	715
ENSMUSG00000051817	375	312	431	1483	572	310
ENSMUSG00000051827	0	0	0	0	0	0
ENSMUSG00000051832	0	0	0	1	0	0
ENSMUSG00000051839	6606	8280	5850	27824	8626	10763
ENSMUSG00000051844	3	2	1	12	5	1
ENSMUSG00000051851	7	9	39	53	20	13
ENSMUSG00000051853	1242	411	1287	2291	1922	472
ENSMUSG00000051855	763	208	2094	1561	1197	234
ENSMUSG00000051860	2	0	0	4	1	0
ENSMUSG00000051864	284	158	290	668	414	162
ENSMUSG00000051877	0	0	0	0	0	0
ENSMUSG00000051879	0	0	0	0	0	0
ENSMUSG00000051885	0	0	0	0	0	0
ENSMUSG00000051890	30	4	28	34	40	6
ENSMUSG00000051896	0	0	0	0	0	0
ENSMUSG00000051900	0	0	0	0	0	0
ENSMUSG00000051906	0	0	0	7	0	2
ENSMUSG00000051910	112	986	197	4001	219	1250
ENSMUSG00000051917	0	0	0	0	0	0
ENSMUSG00000051920	3	0	0	0	3	0
ENSMUSG00000051934	428	139	610	645	688	135
ENSMUSG00000051936	0	0	0	0	0	0
ENSMUSG00000051940	0	0	0	0	0	0
ENSMUSG00000051950	207	127	224	524	353	129
ENSMUSG00000051951	0	0	0	0	4	0
ENSMUSG00000051952	0	0	0	0	0	0
ENSMUSG00000051956	0	0	0	0	0	0
ENSMUSG00000051965	0	0	0	1	0	0
ENSMUSG00000051969	2	1	2	3	0	0
ENSMUSG00000051977	32	8	48	30	79	5
ENSMUSG00000051978	66	37	62	177	89	60
ENSMUSG00000051980	0	0	0	0	0	0
ENSMUSG00000051984	16	6	13	16	20	5
ENSMUSG00000051985	4	0	2	1	5	0
ENSMUSG00000051986	0	0	0	0	0	0
ENSMUSG00000051989	212	317	376	496	289	219
ENSMUSG00000051998	28	17	25	61	34	22
ENSMUSG00000052005	0	0	0	0	0	0
ENSMUSG00000052012	0	0	0	0	0	0
ENSMUSG00000052013	12	0	6	9	11	1
ENSMUSG00000052014	0	0	0	0	0	0
ENSMUSG00000052025	0	0	0	0	0	0
