gene_id	ERR5671402	ERR5671403	ERR5671404	ERR5671405	ERR5671406	ERR5671407	ERR5671408	ERR5671409	ERR5671410
ENSMUSG00000037101	0	0	0	0	0	0	0	0	0
ENSMUSG00000037106	0	0	0	0	0	0	0	2	0
ENSMUSG00000037124	0	0	0	0	0	0	0	0	0
ENSMUSG00000037129	0	0	0	0	0	0	0	0	0
ENSMUSG00000037130	0	0	0	0	0	0	0	0	0
ENSMUSG00000037139	9	39	15	0	6	19	93	112	54
ENSMUSG00000037145	0	0	0	0	0	0	0	0	0
ENSMUSG00000037159	0	0	0	0	0	0	0	0	0
ENSMUSG00000037167	0	0	0	0	0	0	0	0	0
ENSMUSG00000037174	2482	2693	2204	2425	2576	2360	2687	2546	2861
ENSMUSG00000037202	0	0	0	0	2	0	0	0	0
ENSMUSG00000037246	0	0	0	0	0	0	0	0	0
ENSMUSG00000037247	0	0	0	0	0	0	0	0	0
ENSMUSG00000037263	0	0	3	0	0	0	0	2	0
ENSMUSG00000037279	0	0	0	0	0	0	0	0	0
ENSMUSG00000037307	0	0	0	0	0	0	0	0	0
ENSMUSG00000037335	0	0	0	0	0	0	0	0	0
ENSMUSG00000037346	0	0	0	0	0	0	0	0	0
ENSMUSG00000037358	0	0	0	0	0	0	0	0	0
ENSMUSG00000037386	85	12	5	56	0	1	13	21	7
ENSMUSG00000037393	0	0	0	0	0	0	0	0	0
ENSMUSG00000037418	17	38	11	11	23	27	8	16	0
ENSMUSG00000037424	0	0	0	0	0	0	0	0	0
ENSMUSG00000037432	0	0	0	0	0	0	0	0	0
ENSMUSG00000037437	0	6	5	5	0	16	1	6	6
ENSMUSG00000037438	0	0	0	0	0	0	0	0	0
ENSMUSG00000037451	0	0	0	0	0	0	0	0	0
ENSMUSG00000037469	0	0	0	0	0	0	0	0	0
ENSMUSG00000037482	12	20	6	0	15	16	8	3	0
ENSMUSG00000037499	1815	1515	1522	1866	1692	1289	1343	1563	1130
ENSMUSG00000037529	0	0	0	0	0	0	0	0	0
ENSMUSG00000037535	0	0	0	0	0	0	0	0	0
ENSMUSG00000037537	0	0	0	0	0	0	0	0	0
ENSMUSG00000037578	0	0	0	0	0	0	0	0	0
ENSMUSG00000037583	0	0	0	0	0	0	0	0	0
ENSMUSG00000037600	0	0	0	0	0	0	0	0	0
ENSMUSG00000037603	0	0	1	0	0	0	0	0	0
ENSMUSG00000037610	0	0	0	0	0	0	0	0	0
ENSMUSG00000037627	0	0	0	0	0	0	2	0	0
ENSMUSG00000037660	0	0	2	0	0	0	0	0	0
ENSMUSG00000037661	8	0	8	1	4	3	0	8	0
ENSMUSG00000037679	6823	5714	4806	5928	5702	4134	5384	5276	5167
ENSMUSG00000037681	9	0	6	9	4	17	0	10	7
ENSMUSG00000037683	0	0	0	0	0	0	0	0	0
ENSMUSG00000037689	0	0	0	0	0	0	0	0	0
ENSMUSG00000037705	7	0	12	7	1	1	0	0	4
ENSMUSG00000037727	0	0	0	0	0	0	0	0	0
ENSMUSG00000037771	0	0	0	0	0	0	0	0	0
ENSMUSG00000037780	0	0	0	0	0	0	0	0	0
ENSMUSG00000037790	0	0	0	0	0	0	0	0	0
ENSMUSG00000037843	0	0	0	0	0	0	0	0	0
ENSMUSG00000037849	0	0	0	0	0	0	2	0	0
ENSMUSG00000037857	4286	5514	5261	5748	4829	7366	5137	4889	6760
ENSMUSG00000037884	0	0	0	0	0	0	0	0	0
ENSMUSG00000037907	751	581	462	559	507	297	471	537	735
ENSMUSG00000037910	0	0	0	0	0	0	0	0	0
ENSMUSG00000037913	2	2	18	6	3	2	2	0	20
ENSMUSG00000037924	0	0	0	0	0	0	0	0	0
ENSMUSG00000037942	0	0	0	0	0	0	0	0	0
ENSMUSG00000037962	1	2	0	4	6	1	0	1	0
ENSMUSG00000037971	188	302	221	351	293	347	281	200	190
ENSMUSG00000037973	2	15	0	17	0	0	3	4	0
ENSMUSG00000037984	0	0	0	0	0	0	0	0	0
ENSMUSG00000038015	0	0	0	0	0	0	0	0	0
ENSMUSG00000038026	0	0	0	0	0	0	0	0	0
ENSMUSG00000038037	239	269	153	215	206	144	219	179	184
ENSMUSG00000038044	0	0	0	0	2	0	0	0	0
ENSMUSG00000038045	0	0	0	0	0	2	0	0	0
ENSMUSG00000038048	0	0	0	0	0	0	0	0	0
ENSMUSG00000038057	8	11	11	0	12	1	0	0	4
ENSMUSG00000038065	470	634	853	695	501	669	545	584	414
ENSMUSG00000038092	0	0	0	0	0	0	0	0	0
ENSMUSG00000038094	0	0	0	0	0	0	0	0	0
ENSMUSG00000038115	10	14	0	4	3	8	0	0	4
ENSMUSG00000038132	7	103	16	6	16	9	189	167	211
ENSMUSG00000038148	0	0	0	0	0	0	0	0	0
ENSMUSG00000038156	48	118	1	8	32	27	9	13	0
ENSMUSG00000038165	0	0	0	0	0	0	0	0	0
ENSMUSG00000038167	6	16	18	20	26	28	9	9	9
ENSMUSG00000038173	0	7	28	20	6	17	3	6	14
ENSMUSG00000038178	558	1069	521	975	761	891	610	869	357
ENSMUSG00000038179	0	12	0	0	0	0	12	0	0
ENSMUSG00000038188	10	4	8	2	0	5	0	0	20
ENSMUSG00000038192	0	0	0	0	0	0	0	0	0
ENSMUSG00000038193	231	526	471	500	667	475	505	520	444
ENSMUSG00000038201	0	1	0	0	0	0	0	1	0
ENSMUSG00000038204	0	0	0	0	0	0	0	0	0
ENSMUSG00000038209	1	1	0	0	0	0	0	0	0
ENSMUSG00000038218	0	0	0	0	0	0	0	0	0
ENSMUSG00000038239	8	40	4	0	2	0	80	85	30
ENSMUSG00000038246	0	0	0	0	0	0	0	0	0
ENSMUSG00000038248	287	317	208	325	288	220	146	218	235
ENSMUSG00000038255	0	0	0	0	0	0	0	0	0
ENSMUSG00000038264	894	232	395	497	454	190	349	380	1631
ENSMUSG00000038267	85	23	61	51	22	11	27	24	461
ENSMUSG00000038271	888	915	869	980	834	796	924	970	860
ENSMUSG00000038292	0	6	4	7	0	5	12	0	7
ENSMUSG00000038298	0	0	0	0	0	0	0	0	0
ENSMUSG00000038300	0	0	0	0	0	0	0	0	0
ENSMUSG00000038304	0	1	0	0	0	0	0	0	0
ENSMUSG00000038311	0	0	0	0	0	0	0	0	0
ENSMUSG00000038327	0	0	17	3	0	0	0	2	0
ENSMUSG00000038330	0	0	0	0	0	0	0	0	0
ENSMUSG00000038354	1	17	14	12	8	7	0	3	9
ENSMUSG00000038374	1661	1303	1301	1680	1419	1304	1598	1539	2209
ENSMUSG00000038388	1664	1215	1611	1791	1296	1497	1520	1411	4496
ENSMUSG00000038403	6	42	9	0	5	14	61	79	52
ENSMUSG00000038421	0	0	0	0	0	0	0	0	0
ENSMUSG00000038498	0	0	0	0	0	0	0	0	0
ENSMUSG00000038520	2352	2204	2145	2195	2029	1786	2107	2176	1635
ENSMUSG00000038526	0	0	0	0	2	0	0	0	0
ENSMUSG00000038530	1630	2825	890	2877	2248	1016	514	937	99
ENSMUSG00000038537	0	0	0	0	0	0	0	0	0
ENSMUSG00000038560	31	99	20	37	87	87	9	19	4
ENSMUSG00000038569	42	67	40	90	78	65	45	34	34
ENSMUSG00000038572	0	0	0	0	0	0	0	0	0
ENSMUSG00000038580	2	22	6	5	6	3	68	62	51
ENSMUSG00000038583	0	0	0	0	0	0	0	0	0
ENSMUSG00000038598	0	0	0	0	0	0	0	0	0
ENSMUSG00000038599	0	0	0	0	0	0	0	0	0
ENSMUSG00000038602	0	0	15	9	0	13	20	3	26
ENSMUSG00000038607	483	361	419	465	471	372	377	361	389
ENSMUSG00000038619	5216	5428	4877	5764	4977	4282	5110	4635	4751
ENSMUSG00000038641	0	0	0	0	0	0	0	0	0
ENSMUSG00000038642	28	111	0	15	10	12	0	4	2
ENSMUSG00000038651	0	0	0	0	0	0	0	0	0
ENSMUSG00000038656	0	0	0	0	0	0	2	0	0
ENSMUSG00000038670	0	0	0	0	0	0	0	2	0
ENSMUSG00000038676	0	0	0	0	0	0	0	0	0
ENSMUSG00000038691	0	0	0	0	0	0	0	0	0
ENSMUSG00000038692	3	7	0	2	1	0	10	8	17
ENSMUSG00000038700	0	0	0	0	0	0	0	0	0
ENSMUSG00000038704	0	0	0	0	0	0	0	0	0
ENSMUSG00000038709	0	0	0	0	0	0	0	0	0
ENSMUSG00000038725	0	0	0	0	0	2	0	0	0
ENSMUSG00000038745	0	0	0	0	0	0	0	0	0
ENSMUSG00000038750	0	0	0	0	0	0	0	0	0
ENSMUSG00000038751	0	3	0	0	0	0	0	0	0
ENSMUSG00000038754	0	0	0	2	0	0	0	0	0
ENSMUSG00000038756	0	0	0	0	0	0	0	0	0
ENSMUSG00000038760	0	0	0	0	0	0	0	0	0
ENSMUSG00000038763	5	95	17	2	19	11	161	197	99
ENSMUSG00000038770	0	0	0	0	0	0	0	0	0
ENSMUSG00000038781	3	9	10	6	4	19	0	4	19
ENSMUSG00000038791	0	0	0	0	0	0	0	0	0
ENSMUSG00000038801	0	0	0	0	0	0	0	0	2
ENSMUSG00000038840	0	0	0	0	0	0	0	0	0
ENSMUSG00000038866	1251	1136	1284	1292	1052	935	1151	1030	1545
ENSMUSG00000038880	985	791	843	847	827	612	931	778	718
ENSMUSG00000038883	0	0	0	0	0	0	0	0	0
ENSMUSG00000038963	108	25	53	22	6	1	64	215	1002
ENSMUSG00000038968	0	0	0	0	0	0	0	0	0
ENSMUSG00000038973	2	0	0	4	10	0	0	6	0
ENSMUSG00000038980	0	0	0	0	0	0	0	0	0
ENSMUSG00000038997	0	0	2	0	0	0	0	0	0
ENSMUSG00000039013	0	0	0	0	2	0	0	0	0
ENSMUSG00000039032	0	0	0	0	0	0	0	0	0
ENSMUSG00000039037	4	16	0	4	0	5	14	13	0
ENSMUSG00000039059	0	0	0	0	0	0	0	0	0
ENSMUSG00000039070	2	0	0	0	0	0	0	0	0
ENSMUSG00000039084	0	0	0	0	0	0	0	0	0
ENSMUSG00000039092	0	4	14	0	0	1	0	0	0
ENSMUSG00000039098	5	0	3	0	4	6	0	0	14
ENSMUSG00000039106	0	0	0	0	0	0	0	0	0
ENSMUSG00000039133	0	0	0	2	0	0	0	0	0
ENSMUSG00000039138	0	0	0	0	0	0	0	0	0
ENSMUSG00000039146	2	0	8	9	0	0	0	0	12
ENSMUSG00000039174	0	0	0	0	0	0	0	0	0
ENSMUSG00000039198	0	0	0	0	0	0	0	0	0
ENSMUSG00000039200	4	0	9	32	12	24	0	8	64
ENSMUSG00000039215	0	0	0	0	0	0	0	0	0
ENSMUSG00000039224	0	0	0	0	0	0	0	0	0
ENSMUSG00000039264	0	0	0	0	0	0	0	0	0
ENSMUSG00000039269	0	0	0	0	0	0	0	0	0
ENSMUSG00000039278	0	2	0	0	0	0	0	0	0
ENSMUSG00000039296	0	0	0	0	0	0	0	0	0
ENSMUSG00000039304	6	23	2	10	2	8	1	0	5
ENSMUSG00000039315	0	0	0	0	0	0	0	0	0
ENSMUSG00000039321	0	0	0	0	0	0	0	2	0
ENSMUSG00000039329	4	20	0	6	6	0	2	5	3
ENSMUSG00000039330	0	0	0	0	0	0	0	0	0
ENSMUSG00000039335	0	0	0	0	0	0	0	0	0
ENSMUSG00000039337	0	0	0	4	0	0	13	0	0
ENSMUSG00000039339	0	0	0	0	0	0	0	0	0
ENSMUSG00000039342	0	0	0	0	0	0	0	0	0
ENSMUSG00000039358	2	0	0	0	0	0	0	0	0
ENSMUSG00000039372	0	0	0	0	0	0	1	0	0
ENSMUSG00000039376	26	215	34	20	27	47	389	487	165
ENSMUSG00000039385	4	9	12	8	16	6	33	29	282
ENSMUSG00000039462	259	498	188	574	1155	1067	238	666	54
ENSMUSG00000039492	0	0	0	0	0	0	0	0	0
ENSMUSG00000039533	0	0	0	0	0	0	0	0	0
ENSMUSG00000039539	0	0	0	0	0	0	0	0	0
ENSMUSG00000039540	0	0	0	0	0	0	0	0	0
ENSMUSG00000039543	2	15	8	3	2	10	0	0	0
ENSMUSG00000039545	0	7	2	1	6	7	4	0	13
ENSMUSG00000039546	0	0	0	0	0	0	0	0	3
ENSMUSG00000039552	0	0	0	0	0	0	0	0	0
ENSMUSG00000039555	0	0	0	0	0	0	0	0	0
ENSMUSG00000039563	30	9	16	18	13	10	0	5	20
ENSMUSG00000039608	0	0	0	0	0	0	0	0	0
ENSMUSG00000039623	662	670	656	683	652	675	457	512	573
ENSMUSG00000039628	4	11	0	1	4	0	0	4	0
ENSMUSG00000039632	7	5	22	18	20	25	2	15	0
ENSMUSG00000039661	0	0	0	2	0	0	0	0	0
ENSMUSG00000039672	0	0	0	0	0	0	0	2	0
ENSMUSG00000039682	5991	6962	5087	6356	6531	4634	7476	6354	6030
ENSMUSG00000039691	0	0	0	0	0	0	0	0	1
ENSMUSG00000039710	0	0	0	0	0	0	0	0	0
ENSMUSG00000039716	17	1	40	20	8	2	17	12	68
ENSMUSG00000039725	463	443	390	406	382	330	433	412	469
ENSMUSG00000039760	0	0	0	0	0	0	0	0	0
ENSMUSG00000039775	0	0	0	0	0	0	0	0	0
ENSMUSG00000039783	0	0	0	0	0	0	0	0	0
ENSMUSG00000039785	0	0	0	0	0	0	0	0	0
ENSMUSG00000039809	8	0	7	8	0	4	13	0	4
ENSMUSG00000039830	0	0	0	0	0	0	0	0	0
ENSMUSG00000039840	2822	3405	2632	2945	2883	2796	2290	2574	2066
ENSMUSG00000039851	4	6	0	3	9	10	0	4	0
ENSMUSG00000039878	0	0	0	0	0	0	0	0	0
ENSMUSG00000039883	435	1551	109	1319	1055	1095	391	483	113
ENSMUSG00000039913	0	0	0	0	0	0	0	0	0
ENSMUSG00000039962	0	0	0	1	0	0	0	0	0
ENSMUSG00000039977	0	0	0	0	0	0	0	0	0
ENSMUSG00000039987	591	569	734	635	547	513	697	666	1406
ENSMUSG00000040013	0	14	5	4	4	0	2	28	10
ENSMUSG00000040016	0	0	2	10	9	2	1	4	10
ENSMUSG00000040017	0	0	0	0	0	0	0	0	0
ENSMUSG00000040037	70	10	176	88	98	75	72	88	192
ENSMUSG00000040055	0	0	0	0	0	0	0	0	0
ENSMUSG00000040065	0	0	0	0	0	0	0	0	0
ENSMUSG00000040112	908	812	703	825	643	560	956	746	883
ENSMUSG00000040113	0	0	0	0	0	1	0	0	0
ENSMUSG00000040127	0	0	0	0	0	0	0	0	0
ENSMUSG00000040132	0	0	0	0	0	0	0	0	0
ENSMUSG00000040134	0	0	0	0	0	0	0	0	0
ENSMUSG00000040138	0	0	2	0	0	0	0	0	0
ENSMUSG00000040140	0	0	0	0	0	0	0	0	0
ENSMUSG00000040148	0	0	0	0	0	0	0	0	0
ENSMUSG00000040163	0	0	0	0	0	0	0	0	0
ENSMUSG00000040164	0	1	0	0	0	0	0	1	2
ENSMUSG00000040189	93	67	113	91	75	76	82	78	121
ENSMUSG00000040197	0	0	0	0	0	0	0	0	0
ENSMUSG00000040217	0	0	0	0	0	0	0	0	0
ENSMUSG00000040229	0	0	0	0	0	0	0	0	0
ENSMUSG00000040264	117	0	100	243	167	107	0	0	0
ENSMUSG00000040280	95	1101	398	256	312	1229	434	591	38
ENSMUSG00000040284	0	0	0	0	0	0	0	0	0
ENSMUSG00000040314	0	0	0	0	0	0	0	0	0
ENSMUSG00000040387	3	45	14	6	16	31	31	17	39
ENSMUSG00000040413	0	0	0	0	0	0	0	0	0
ENSMUSG00000040452	0	0	0	0	0	0	0	0	0
ENSMUSG00000040456	0	0	0	0	0	1	0	0	0
ENSMUSG00000040471	0	0	0	0	0	0	0	0	0
ENSMUSG00000040478	0	0	0	0	0	2	0	0	0
ENSMUSG00000040485	0	0	0	0	0	0	0	0	0
ENSMUSG00000040489	7	0	6	0	9	19	5	3	5
ENSMUSG00000040495	6	0	4	0	11	3	5	4	17
ENSMUSG00000040505	0	0	0	0	0	0	0	0	0
ENSMUSG00000040514	0	0	0	0	0	0	0	0	0
ENSMUSG00000040522	0	3	19	2	6	3	0	0	0
ENSMUSG00000040541	0	0	0	0	0	0	0	0	0
ENSMUSG00000040543	2	108	2	55	154	86	36	67	5
ENSMUSG00000040548	2182	1933	2142	2044	1856	1549	2277	2077	2416
ENSMUSG00000040550	2403	2344	2870	2886	2446	2765	2521	2422	4469
ENSMUSG00000040564	0	44	4	4	2	31	15	0	0
ENSMUSG00000040565	2707	2592	2731	3622	2684	3780	3351	3034	5184
ENSMUSG00000040569	4	0	13	4	0	15	0	0	0
ENSMUSG00000040583	0	0	0	0	0	0	0	0	0
ENSMUSG00000040592	0	0	0	0	0	0	0	0	0
ENSMUSG00000040600	0	0	0	0	0	0	0	0	0
ENSMUSG00000040601	0	0	0	0	0	0	0	0	0
ENSMUSG00000040610	0	0	0	0	0	0	0	0	0
ENSMUSG00000040614	0	0	0	0	0	0	0	0	0
ENSMUSG00000040629	6	2	0	0	10	6	0	12	0
ENSMUSG00000040632	0	0	0	0	0	0	0	0	0
ENSMUSG00000040649	1	0	0	0	0	0	0	0	0
ENSMUSG00000040650	0	0	0	0	0	0	0	0	0
ENSMUSG00000040653	4	25	36	10	9	12	16	30	50
ENSMUSG00000040657	0	0	0	0	0	0	0	0	0
ENSMUSG00000040660	0	0	0	0	0	0	0	0	0
ENSMUSG00000040687	286	327	225	290	278	242	250	250	190
ENSMUSG00000040693	0	0	0	0	0	0	0	0	0
ENSMUSG00000040694	6	36	4	0	0	8	50	58	35
ENSMUSG00000040715	0	0	0	0	0	0	0	0	0
ENSMUSG00000040724	0	0	0	0	0	0	0	0	1
ENSMUSG00000040728	0	0	0	0	0	0	0	0	0
ENSMUSG00000040747	16	46	42	13	14	7	0	19	37
ENSMUSG00000040752	0	16	4	0	0	2	0	2	0
ENSMUSG00000040770	0	0	0	0	0	0	0	0	0
ENSMUSG00000040775	0	0	0	0	0	0	0	0	0
ENSMUSG00000040797	0	16	3	2	4	7	72	58	120
ENSMUSG00000040809	0	0	0	0	0	0	0	0	0
ENSMUSG00000040824	4706	4568	3690	4157	4167	2568	5486	4066	4906
ENSMUSG00000040838	0	0	0	0	0	2	0	0	0
ENSMUSG00000040860	478	430	368	571	508	366	401	412	396
ENSMUSG00000040899	0	0	0	0	0	0	0	0	0
ENSMUSG00000040901	0	0	0	0	0	0	0	0	0
ENSMUSG00000040935	0	0	0	0	0	0	0	0	0
ENSMUSG00000040950	0	0	0	2	2	3	10	10	16
ENSMUSG00000040957	93	152	39	77	139	107	106	75	28
ENSMUSG00000040966	0	20	0	12	6	12	0	0	0
ENSMUSG00000040985	0	0	0	0	0	0	0	0	0
ENSMUSG00000040990	9807	9178	10080	10191	11686	7816	10570	9370	10361
ENSMUSG00000041000	162	223	160	176	154	118	171	219	160
ENSMUSG00000041009	0	0	0	0	0	0	0	0	0
ENSMUSG00000041014	0	2	0	0	0	0	0	0	0
ENSMUSG00000041020	12	3	99	76	26	11	56	49	351
ENSMUSG00000041044	0	0	0	0	0	0	0	0	0
ENSMUSG00000041052	4	1	7	6	0	17	9	13	0
ENSMUSG00000041068	0	0	0	0	0	0	0	0	0
ENSMUSG00000041119	15	0	3	8	2	0	0	2	10
ENSMUSG00000041138	0	0	0	0	0	0	0	0	0
ENSMUSG00000041165	0	0	0	0	0	0	0	0	0
ENSMUSG00000041199	276	271	226	326	247	170	205	195	254
ENSMUSG00000041203	4117	3382	2960	3631	3197	2433	3518	3185	3360
ENSMUSG00000041237	0	0	0	0	0	0	0	0	0
ENSMUSG00000041238	734	678	727	1111	747	1312	946	894	1825
ENSMUSG00000041247	0	0	0	0	0	0	0	0	0
ENSMUSG00000041248	0	0	0	0	0	0	0	0	0
ENSMUSG00000041255	0	0	0	0	0	0	0	0	0
ENSMUSG00000041287	9	0	11	5	4	2	10	0	0
ENSMUSG00000041293	0	0	0	0	0	0	0	0	0
ENSMUSG00000041301	2	0	0	4	11	0	5	0	6
ENSMUSG00000041333	0	0	0	0	0	0	0	0	0
ENSMUSG00000041359	0	0	0	0	0	0	0	0	0
ENSMUSG00000041380	2	0	2	0	0	1	10	10	0
ENSMUSG00000041390	1714	2996	1858	2342	2110	2514	2286	2268	1751
ENSMUSG00000041399	0	0	0	0	0	0	2	0	0
ENSMUSG00000041460	0	0	0	0	0	0	0	0	0
ENSMUSG00000041468	0	0	0	0	0	0	0	0	0
ENSMUSG00000041476	2	56	9	0	8	12	88	91	49
ENSMUSG00000041505	0	0	0	0	0	0	0	0	0
ENSMUSG00000041512	0	0	0	0	0	0	0	0	0
ENSMUSG00000041534	0	0	0	0	0	0	0	0	0
ENSMUSG00000041536	0	0	0	0	0	0	0	0	0
ENSMUSG00000041538	0	0	0	0	0	0	0	0	0
ENSMUSG00000041552	59	4	82	47	34	2	67	28	749
ENSMUSG00000041556	28	36	2	15	14	7	4	18	0
ENSMUSG00000041565	0	0	0	0	0	0	0	0	0
ENSMUSG00000041567	0	0	0	0	0	0	0	0	0
ENSMUSG00000041577	392	3628	659	576	801	2332	438	600	137
ENSMUSG00000041578	0	0	0	1	0	0	0	0	0
ENSMUSG00000041583	0	0	0	0	0	0	0	0	0
ENSMUSG00000041608	0	0	0	2	0	0	0	0	0
ENSMUSG00000041620	1	0	0	0	0	0	0	0	0
ENSMUSG00000041644	0	0	0	0	0	0	0	0	0
ENSMUSG00000041673	0	0	0	2	0	0	0	0	0
ENSMUSG00000041681	0	0	0	0	0	0	0	0	0
ENSMUSG00000041695	320	995	232	563	533	855	181	227	36
ENSMUSG00000041698	0	0	0	0	0	0	0	0	0
ENSMUSG00000041703	10	4	24	11	2	4	11	5	89
ENSMUSG00000041710	0	0	0	0	0	0	0	2	0
ENSMUSG00000041722	0	0	0	0	0	0	0	0	0
ENSMUSG00000041731	8	65	11	0	2	17	169	121	123
ENSMUSG00000041750	23	25	0	5	27	11	13	1	14
ENSMUSG00000041754	0	0	0	0	0	0	0	0	0
ENSMUSG00000041771	0	5	0	0	0	0	16	9	6
ENSMUSG00000041782	0	0	1	0	0	0	11	11	13
ENSMUSG00000041789	0	0	0	0	0	0	0	0	0
ENSMUSG00000041791	0	0	0	0	0	0	0	0	0
ENSMUSG00000041805	0	0	0	0	0	0	0	0	0
ENSMUSG00000041852	7119	7555	9683	8720	9913	7416	8984	7941	9952
ENSMUSG00000041857	0	0	0	0	0	0	0	0	0
ENSMUSG00000041885	0	0	0	0	0	0	0	0	0
ENSMUSG00000041984	0	0	0	0	0	0	0	0	0
ENSMUSG00000041986	4	0	2	4	3	0	11	15	42
ENSMUSG00000041991	0	0	0	0	0	0	0	0	0
ENSMUSG00000041992	0	3	2	8	0	0	0	5	16
ENSMUSG00000041995	1167	1124	940	938	888	660	1004	932	1447
ENSMUSG00000042002	0	0	0	0	0	0	0	0	0
ENSMUSG00000042031	0	0	0	0	0	0	0	0	0
ENSMUSG00000042041	2	4	18	15	1	0	15	8	2
ENSMUSG00000042045	0	8	2	0	0	0	16	8	4
ENSMUSG00000042073	802	794	687	799	630	615	591	758	566
ENSMUSG00000042092	0	0	0	0	0	0	0	0	0
ENSMUSG00000042124	11	8	0	0	0	1	0	2	24
ENSMUSG00000042157	0	0	0	0	0	0	0	0	0
ENSMUSG00000042179	0	0	0	0	0	0	0	0	0
ENSMUSG00000042189	0	0	0	0	0	0	0	0	0
ENSMUSG00000042212	0	0	0	0	0	0	0	0	0
ENSMUSG00000042219	0	0	0	0	0	0	0	0	0
ENSMUSG00000042243	0	2	0	0	0	0	0	0	0
ENSMUSG00000042244	0	0	0	0	0	0	0	0	0
ENSMUSG00000042248	0	0	0	0	0	0	0	0	0
ENSMUSG00000042249	0	2	17	4	19	8	18	12	46
ENSMUSG00000042250	0	0	0	0	0	0	0	0	0
ENSMUSG00000042254	636	744	25	276	677	561	428	396	339
ENSMUSG00000042262	0	0	0	0	0	0	0	0	0
ENSMUSG00000042265	0	0	0	0	0	8	0	0	34
ENSMUSG00000042268	0	0	0	0	0	1	0	0	0
ENSMUSG00000042269	0	0	0	0	0	0	0	0	0
ENSMUSG00000042282	0	0	1	0	0	0	0	0	0
ENSMUSG00000042351	0	0	0	0	0	0	0	0	0
ENSMUSG00000042353	0	0	0	0	0	0	0	0	0
ENSMUSG00000042359	298	216	191	298	204	132	190	218	271
ENSMUSG00000042360	0	0	0	0	0	0	0	0	0
ENSMUSG00000042372	0	0	0	0	0	0	0	0	0
ENSMUSG00000042377	81	40	34	183	66	10	184	76	346
ENSMUSG00000042379	13	3	32	14	20	9	26	29	171
ENSMUSG00000042386	0	0	0	0	0	2	0	0	0
ENSMUSG00000042401	0	0	0	2	0	0	0	0	0
ENSMUSG00000042414	0	0	0	0	0	0	0	0	0
ENSMUSG00000042429	0	2	9	0	0	0	0	0	18
ENSMUSG00000042433	0	0	1	0	0	0	0	0	0
ENSMUSG00000042448	0	0	0	0	0	0	0	0	0
ENSMUSG00000042451	24	380	42	9	22	49	535	669	244
ENSMUSG00000042453	12	11	0	18	0	4	11	2	60
ENSMUSG00000042459	0	0	0	0	0	0	0	0	0
ENSMUSG00000042477	0	1	0	0	0	0	0	0	0
ENSMUSG00000042525	0	0	0	0	0	0	0	0	0
ENSMUSG00000042529	0	0	3	0	0	0	9	8	21
ENSMUSG00000042540	0	0	0	0	0	0	0	0	0
ENSMUSG00000042554	2	0	0	0	0	0	0	0	0
ENSMUSG00000042567	2	18	8	3	4	16	0	7	26
ENSMUSG00000042596	0	0	0	0	0	0	0	0	0
ENSMUSG00000042631	0	0	0	0	0	0	0	0	0
ENSMUSG00000042662	4	5	2	3	10	2	0	6	8
ENSMUSG00000042686	407	492	264	363	391	368	349	443	529
ENSMUSG00000042708	0	0	0	0	0	0	2	0	0
ENSMUSG00000042757	12	8	7	3	2	1	2	4	22
ENSMUSG00000042761	0	0	0	0	0	0	0	0	0
ENSMUSG00000042763	11	8	5	1	25	0	8	18	0
ENSMUSG00000042774	0	0	0	0	0	0	0	0	0
ENSMUSG00000042788	0	0	0	0	0	0	2	0	0
ENSMUSG00000042796	0	0	0	0	0	0	0	0	0
ENSMUSG00000042800	0	0	0	0	0	0	0	0	0
ENSMUSG00000042801	0	0	0	0	0	0	0	0	0
ENSMUSG00000042812	262	391	294	358	224	309	341	277	197
ENSMUSG00000042816	0	0	0	0	0	0	0	0	0
ENSMUSG00000042817	0	0	0	0	1	0	0	0	0
ENSMUSG00000042828	22	168	37	14	25	37	346	429	189
ENSMUSG00000042831	466	317	335	559	479	350	560	430	401
ENSMUSG00000042845	0	0	0	0	0	0	0	0	0
ENSMUSG00000042848	0	0	0	0	0	0	0	0	0
ENSMUSG00000042849	0	0	0	0	0	0	0	0	0
ENSMUSG00000042861	0	0	0	0	0	0	0	0	0
ENSMUSG00000042863	0	0	0	0	0	0	0	0	0
ENSMUSG00000042869	0	0	0	0	0	0	0	0	0
ENSMUSG00000042888	0	0	0	0	0	0	0	0	0
ENSMUSG00000042938	0	0	0	0	0	0	0	0	0
ENSMUSG00000042940	0	0	0	0	0	0	0	0	0
ENSMUSG00000042985	0	0	2	0	0	0	0	0	0
ENSMUSG00000042993	0	0	0	0	0	0	0	0	0
ENSMUSG00000043008	0	10	0	5	0	0	14	2	2
ENSMUSG00000043050	0	0	0	0	0	0	0	0	0
ENSMUSG00000043060	0	0	0	0	0	0	0	0	0
ENSMUSG00000043066	0	0	0	0	0	0	0	0	0
ENSMUSG00000043068	2	3	10	2	0	4	28	11	24
ENSMUSG00000043087	0	0	0	0	0	0	0	0	0
ENSMUSG00000043088	0	0	0	0	0	0	0	0	0
ENSMUSG00000043089	0	0	0	0	0	0	0	0	0
ENSMUSG00000043102	10	5	0	2	0	1	7	10	29
ENSMUSG00000043110	0	0	0	0	0	0	0	0	0
ENSMUSG00000043119	0	0	0	0	0	0	0	0	0
ENSMUSG00000043122	0	0	14	0	0	0	0	0	0
ENSMUSG00000043131	8461	9052	10085	10331	9591	10319	8210	7786	10937
