gene_id	ERR3721875	ERR3721871	ERR3721868	ERR3721876	ERR3721870	ERR3721873	ERR3721867	ERR3721874	ERR3721869	ERR3721872
ENSG00000134690	149	135	179	122	131	104	49	108	168	115
ENSG00000134697	416	551	609	368	719	524	291	160	559	480
ENSG00000134698	32	124	151	105	221	73	179	63	128	120
ENSG00000134709	101	115	189	40	145	38	65	44	92	90
ENSG00000134716	0	5	1	0	1	0	0	0	0	2
ENSG00000134717	107	218	352	151	260	206	86	247	165	225
ENSG00000134744	240	174	191	253	207	237	91	143	138	120
ENSG00000134748	211	230	249	238	226	115	106	209	211	187
ENSG00000134755	193	252	295	220	254	121	140	227	245	232
ENSG00000134757	0	1	9	4	3	0	0	0	0	1
ENSG00000134758	13	40	79	35	61	45	40	131	43	41
ENSG00000134759	245	259	314	258	385	191	146	75	281	311
ENSG00000134760	0	0	0	0	0	0	0	0	0	0
ENSG00000134762	19	17	24	13	20	9	19	43	24	19
ENSG00000134765	0	0	3	0	0	0	0	0	0	1
ENSG00000134769	3	2	6	1	7	0	0	0	0	1
ENSG00000134775	220	46	36	170	63	69	14	135	33	113
ENSG00000134779	561	479	642	587	542	466	277	388	482	466
ENSG00000134780	106	92	90	144	121	96	26	32	96	52
ENSG00000134802	2	0	0	0	1	2	0	7	1	0
ENSG00000134809	350	264	414	190	407	160	261	183	358	412
ENSG00000134812	0	0	0	0	1	0	0	0	1	0
ENSG00000134815	687	663	567	482	574	482	317	337	404	426
ENSG00000134817	20	12	6	22	12	11	0	12	2	8
ENSG00000134824	2730	3909	4441	2689	3655	2723	2102	1590	4387	2012
ENSG00000134825	376	643	763	324	776	274	258	356	726	654
ENSG00000134827	1225	1197	1494	1302	2570	1214	1043	386	1835	1553
ENSG00000134830	48	49	57	32	114	57	28	16	38	40
ENSG00000134851	601	569	801	625	773	581	338	382	592	420
ENSG00000134852	93	97	198	117	160	123	63	85	148	127
ENSG00000134853	8	2	9	37	3	14	8	7	6	0
ENSG00000134864	113	62	98	66	75	92	10	48	52	76
ENSG00000134871	1290	1758	1455	1615	927	966	629	866	1447	1307
ENSG00000134873	9	18	51	21	44	11	13	9	14	25
ENSG00000134874	232	213	215	279	192	267	154	189	112	307
ENSG00000134882	550	585	640	364	669	490	252	204	652	661
ENSG00000134884	1016	1235	1802	988	1958	1168	818	1086	1051	1330
ENSG00000134897	28	71	99	43	77	84	12	30	30	83
ENSG00000134899	14	16	13	23	10	17	19	0	4	3
ENSG00000134900	243	265	337	328	363	274	124	190	225	236
ENSG00000134901	81	35	60	63	34	37	17	30	19	74
ENSG00000134905	555	542	641	379	551	537	232	182	517	470
ENSG00000134909	171	228	224	260	323	260	150	136	241	103
ENSG00000134910	759	791	1065	1028	1052	1028	517	618	687	941
ENSG00000134917	1	3	3	11	3	1	0	2	3	1
ENSG00000134940	0	1	4	0	2	0	5	0	0	2
ENSG00000134954	69	122	135	170	218	106	96	72	344	123
ENSG00000134955	0	1	5	6	4	0	0	15	3	10
ENSG00000134962	4	0	0	0	0	0	0	0	1	3
ENSG00000134970	156	135	381	108	276	104	167	408	202	158
ENSG00000134982	121	139	117	160	158	131	52	154	98	96
ENSG00000134986	337	403	465	586	337	563	186	631	235	343
ENSG00000134987	124	139	260	98	184	142	102	168	136	183
ENSG00000134996	161	394	448	135	438	114	127	60	426	234
ENSG00000135002	373	373	564	278	448	359	403	645	375	303
ENSG00000135018	523	794	1082	847	1161	925	542	343	976	961
ENSG00000135040	206	220	170	131	252	178	162	82	165	192
ENSG00000135045	95	151	263	69	192	83	66	27	161	86
ENSG00000135046	7165	7723	11298	6243	10861	6682	4427	3233	12614	8974
ENSG00000135047	2398	1749	1819	1836	2225	1778	963	897	2000	2412
ENSG00000135048	710	1007	1472	818	1461	905	653	521	1166	872
ENSG00000135049	90	95	138	100	158	84	61	39	121	119
ENSG00000135052	2457	3004	3444	2387	3540	2196	1425	1578	3041	2059
ENSG00000135063	15	195	155	3	190	62	92	3	220	21
ENSG00000135069	57	39	219	59	136	139	47	66	81	115
ENSG00000135070	341	300	390	302	315	364	222	281	267	355
ENSG00000135074	228	326	279	577	132	229	178	455	177	301
ENSG00000135077	0	1	8	12	15	12	0	3	3	1
ENSG00000135083	133	162	141	203	174	85	97	35	176	121
ENSG00000135090	192	157	283	189	231	254	114	87	161	218
ENSG00000135093	119	100	103	85	135	163	72	60	68	92
ENSG00000135094	5	2	3	13	8	11	0	28	0	3
ENSG00000135097	0	0	1	6	0	0	12	0	0	1
ENSG00000135100	113	98	93	125	92	167	69	48	62	53
ENSG00000135108	617	468	499	492	539	424	367	338	435	496
ENSG00000135111	74	63	115	164	98	104	45	50	41	89
ENSG00000135114	56	82	104	45	94	84	26	83	107	86
ENSG00000135116	0	0	0	0	1	0	0	0	2	0
ENSG00000135119	78	61	73	110	86	71	25	65	77	89
ENSG00000135124	243	294	286	198	430	158	136	74	277	189
ENSG00000135127	342	304	298	123	339	268	141	128	275	210
ENSG00000135144	42	15	8	2	21	31	0	0	22	19
ENSG00000135148	177	237	239	213	321	232	74	118	227	204
ENSG00000135164	537	949	1093	762	1234	846	421	581	763	729
ENSG00000135175	0	0	0	0	0	0	0	0	0	0
ENSG00000135185	167	118	206	74	255	86	68	58	97	156
ENSG00000135205	162	197	182	82	205	150	99	102	134	115
ENSG00000135211	96	124	280	106	240	204	87	70	221	312
ENSG00000135218	0	2	2	0	1	0	1	1	0	6
ENSG00000135220	11	3	8	21	7	18	22	13	13	8
ENSG00000135222	0	0	0	0	0	0	0	0	0	0
ENSG00000135226	8	0	0	0	0	0	0	0	0	0
ENSG00000135241	97	162	220	88	244	105	92	116	194	143
ENSG00000135245	273	289	494	257	494	149	277	134	422	378
ENSG00000135248	0	0	0	0	1	0	0	0	0	0
ENSG00000135249	96	135	129	85	128	86	73	71	80	106
ENSG00000135250	156	136	251	149	259	197	93	123	139	142
ENSG00000135253	8	22	42	20	55	12	50	0	17	15
ENSG00000135269	540	816	1197	500	1085	574	474	630	961	777
ENSG00000135272	118	37	91	99	80	116	77	79	56	78
ENSG00000135297	97	65	101	70	84	62	65	65	57	73
ENSG00000135298	0	0	0	0	0	0	0	0	0	0
ENSG00000135299	0	23	26	10	52	23	32	11	17	50
ENSG00000135312	0	0	0	11	5	0	0	0	1	0
ENSG00000135314	27	37	56	40	63	14	25	22	43	27
ENSG00000135315	28	77	76	33	87	48	27	4	50	47
ENSG00000135316	568	759	1200	724	1013	931	329	611	762	1007
ENSG00000135317	186	365	474	307	463	292	105	138	328	371
ENSG00000135318	481	692	782	608	838	525	450	286	815	449
ENSG00000135324	53	82	74	27	103	50	88	6	90	79
ENSG00000135333	9	1	0	32	0	0	0	0	0	10
ENSG00000135334	326	238	273	394	286	223	80	179	232	230
ENSG00000135336	172	170	261	141	255	244	52	145	189	188
ENSG00000135338	5	16	10	42	8	29	0	0	9	24
ENSG00000135341	208	281	321	257	307	221	101	64	269	279
ENSG00000135346	0	0	0	0	0	0	0	0	0	0
ENSG00000135355	0	0	0	0	0	0	0	0	0	0
ENSG00000135362	208	236	274	271	293	229	200	241	168	325
ENSG00000135363	7	17	21	1	27	0	18	14	24	12
ENSG00000135365	395	253	255	419	335	383	223	332	225	332
ENSG00000135372	490	392	476	483	448	440	240	298	432	389
ENSG00000135373	350	244	378	446	379	573	122	248	334	412
ENSG00000135374	0	0	0	0	0	0	0	0	0	0
ENSG00000135378	57	128	103	58	87	59	59	63	112	25
ENSG00000135387	931	1397	2372	1260	1916	1676	588	1356	1449	1775
ENSG00000135390	2649	3146	3222	2387	3310	1867	1474	1593	2952	3634
ENSG00000135392	77	71	76	79	56	144	54	40	70	45
ENSG00000135404	4927	6873	7673	3542	9288	3355	3561	2411	8506	6794
ENSG00000135406	0	20	15	0	20	2	1	15	11	2
ENSG00000135407	44	48	32	46	53	37	32	0	33	48
ENSG00000135409	0	5	2	7	5	0	6	0	5	4
ENSG00000135413	0	0	0	0	0	0	0	0	0	0
ENSG00000135414	75	68	44	92	66	70	20	16	38	85
ENSG00000135423	14	2	6	0	1	0	0	0	4	0
ENSG00000135424	12	60	48	43	94	31	68	1	38	33
ENSG00000135426	0	0	0	0	0	0	1	0	0	0
ENSG00000135436	13	3	1	4	2	0	5	0	0	2
ENSG00000135437	18	20	24	23	45	27	20	7	11	28
ENSG00000135439	21	14	8	0	17	14	19	0	10	12
ENSG00000135441	170	268	338	93	323	90	120	32	301	283
ENSG00000135443	0	2	0	0	0	0	3	0	0	0
ENSG00000135446	528	393	436	369	401	353	262	145	325	365
ENSG00000135447	0	1	0	0	1	0	11	0	0	1
ENSG00000135451	312	458	558	388	425	340	223	240	312	300
ENSG00000135452	214	257	234	180	236	178	166	128	225	211
ENSG00000135454	386	137	225	156	210	300	83	109	157	188
ENSG00000135457	307	321	357	275	344	306	134	158	252	260
ENSG00000135469	180	151	227	171	263	166	160	110	133	205
ENSG00000135472	0	1	4	0	6	0	5	0	4	12
ENSG00000135473	362	464	541	356	744	512	417	318	315	357
ENSG00000135476	128	230	262	156	203	152	146	219	174	105
ENSG00000135477	42	70	58	25	57	13	35	18	66	28
ENSG00000135480	12318	21761	19188	12727	19328	10827	8059	7732	21761	11815
ENSG00000135482	59	32	84	69	61	51	69	54	54	23
ENSG00000135486	4098	4175	6297	3820	5877	3517	2884	2278	4402	4504
ENSG00000135502	0	1	1	4	2	0	10	5	2	3
ENSG00000135503	402	297	341	316	351	408	144	219	275	273
ENSG00000135506	1413	1250	1287	1659	1417	1041	752	482	1006	946
ENSG00000135517	0	0	0	0	0	0	0	0	0	0
ENSG00000135519	30	36	10	31	10	19	14	28	14	19
ENSG00000135521	62	167	257	163	195	257	80	76	149	202
ENSG00000135525	999	677	837	1004	757	922	366	585	722	708
ENSG00000135535	559	726	1276	419	1232	503	601	614	835	709
ENSG00000135537	7	20	31	5	31	5	0	12	31	29
ENSG00000135540	22	98	82	27	90	50	32	51	59	34
ENSG00000135541	133	272	364	217	566	290	197	176	228	225
ENSG00000135547	0	0	0	0	1	0	0	0	0	0
ENSG00000135549	2	169	235	9	225	2	73	0	260	21
ENSG00000135569	0	0	0	0	0	0	0	0	0	0
ENSG00000135577	0	0	0	0	2	0	0	0	0	0
ENSG00000135587	174	160	139	120	126	96	25	69	116	113
ENSG00000135596	450	536	413	379	696	442	368	324	376	398
ENSG00000135597	105	158	188	179	136	153	92	70	132	135
ENSG00000135604	0	8	7	3	9	0	0	14	30	1
ENSG00000135605	8	26	11	13	25	1	0	2	22	16
ENSG00000135617	148	120	225	145	202	161	89	136	195	184
ENSG00000135622	182	114	158	69	109	117	106	72	103	156
ENSG00000135624	2201	1998	2651	2489	2162	2056	804	1047	2155	2587
ENSG00000135625	0	0	0	0	0	0	0	0	0	3
ENSG00000135631	471	356	308	452	476	386	217	204	401	341
ENSG00000135632	760	597	553	583	685	751	303	428	543	555
ENSG00000135636	0	1	3	5	1	0	0	12	4	0
ENSG00000135637	67	80	57	60	77	98	21	62	45	41
ENSG00000135638	1	8	2	0	0	0	0	0	2	1
ENSG00000135643	20	43	92	12	84	20	53	9	39	39
ENSG00000135655	214	373	471	195	500	325	180	249	340	308
ENSG00000135677	694	717	977	809	1006	812	512	382	719	808
ENSG00000135678	221	212	341	269	286	299	92	102	208	322
ENSG00000135679	126	235	519	239	415	232	177	272	223	365
ENSG00000135686	349	331	354	338	395	219	251	168	309	295
ENSG00000135697	53	64	92	67	67	73	23	30	65	74
ENSG00000135698	61	56	163	79	136	53	43	80	80	120
ENSG00000135702	0	0	3	0	0	4	0	0	0	0
ENSG00000135709	24	53	62	11	105	42	69	12	79	54
ENSG00000135720	526	469	649	595	868	814	395	498	389	434
ENSG00000135722	86	107	85	103	215	107	156	74	100	54
ENSG00000135723	447	378	466	258	501	312	149	229	347	368
ENSG00000135736	168	98	97	165	103	140	41	128	84	131
ENSG00000135740	46	38	34	24	78	40	51	35	37	15
ENSG00000135744	46	13	10	69	8	4	2	0	7	50
ENSG00000135747	0	0	2	12	0	0	0	0	2	1
ENSG00000135749	449	484	433	477	623	424	328	229	405	304
ENSG00000135750	242	235	368	151	443	221	182	126	367	329
ENSG00000135763	32	86	102	79	83	78	37	61	76	66
ENSG00000135766	817	791	1427	883	1287	1241	478	734	963	930
ENSG00000135773	10	0	0	8	3	0	0	0	1	0
ENSG00000135775	320	244	318	234	305	226	140	101	240	262
ENSG00000135776	73	60	120	54	79	71	75	30	96	53
ENSG00000135778	294	224	419	239	336	266	196	214	271	337
ENSG00000135801	129	205	259	173	271	179	86	126	190	193
ENSG00000135821	430	384	449	447	494	424	227	272	347	478
ENSG00000135823	173	176	245	109	173	184	120	200	195	194
ENSG00000135824	0	0	0	0	0	0	0	0	0	0
ENSG00000135828	54	78	102	73	149	38	58	74	59	59
ENSG00000135829	1072	849	1420	1100	1119	1057	559	506	1097	1018
ENSG00000135835	38	19	17	25	18	41	16	0	9	6
ENSG00000135837	238	369	498	263	573	331	203	197	494	318
ENSG00000135838	14	30	54	34	54	77	16	56	31	31
ENSG00000135842	3	7	10	17	13	7	13	1	10	7
ENSG00000135845	299	367	515	408	498	417	156	112	427	457
ENSG00000135862	1149	930	1318	1425	1118	1170	588	1110	1077	1116
ENSG00000135870	128	281	464	183	424	226	129	440	310	320
ENSG00000135898	0	4	0	0	4	0	0	0	2	0
ENSG00000135899	120	78	97	125	93	107	19	43	109	116
ENSG00000135900	202	220	309	193	209	335	110	78	204	281
ENSG00000135902	0	6	0	0	1	0	0	0	0	0
ENSG00000135903	0	7	20	0	35	0	19	0	5	0
ENSG00000135905	33	11	29	82	12	42	5	35	19	31
ENSG00000135912	154	152	179	144	172	185	111	132	155	151
ENSG00000135913	47	20	25	30	31	25	16	17	23	20
ENSG00000135914	7	0	0	0	1	0	0	0	0	2
ENSG00000135916	775	499	443	593	819	507	340	278	647	658
ENSG00000135917	42	9	10	43	12	22	10	0	5	34
ENSG00000135919	547	259	321	710	291	539	140	547	345	787
ENSG00000135924	798	788	527	666	701	545	308	409	584	745
ENSG00000135925	36	21	13	25	5	0	0	0	11	8
ENSG00000135926	1130	1376	1150	934	1399	818	746	561	1617	1029
ENSG00000135929	14	2	3	0	6	3	0	0	4	1
ENSG00000135930	746	653	801	642	767	559	240	491	728	914
ENSG00000135931	73	47	66	95	102	81	53	24	45	69
ENSG00000135932	240	217	329	311	332	261	206	253	317	302
ENSG00000135940	1665	1418	1850	856	1728	1123	641	538	1761	2081
ENSG00000135945	190	195	243	196	292	220	172	163	181	208
ENSG00000135951	29	32	31	17	27	53	18	23	27	50
ENSG00000135953	71	80	97	81	87	79	30	76	60	87
ENSG00000135956	778	857	755	909	761	826	331	390	673	763
ENSG00000135960	74	36	49	41	52	94	36	14	19	50
ENSG00000135966	210	167	204	221	178	249	105	195	158	184
ENSG00000135968	218	158	189	271	273	395	112	246	153	199
ENSG00000135972	74	87	95	29	132	88	46	63	117	130
ENSG00000135973	0	0	0	0	0	0	0	0	0	0
ENSG00000135974	98	127	187	159	161	67	76	81	109	192
ENSG00000135976	36	51	57	138	95	69	40	35	43	63
ENSG00000135999	84	79	90	134	71	114	56	80	52	76
ENSG00000136002	168	124	118	165	139	77	46	104	135	146
ENSG00000136003	674	389	608	469	696	552	278	375	412	528
ENSG00000136010	38	22	47	34	70	136	29	47	26	38
ENSG00000136011	0	0	2	0	9	9	6	0	0	7
ENSG00000136014	0	0	2	15	13	2	1	0	2	0
ENSG00000136021	144	238	300	200	362	308	248	197	246	221
ENSG00000136026	1508	1258	1517	1680	1713	1867	749	985	1261	1428
ENSG00000136040	11	19	35	12	71	14	3	7	45	20
ENSG00000136044	737	951	1111	1020	1430	844	505	634	781	846
ENSG00000136045	412	534	747	584	780	592	228	298	553	589
ENSG00000136048	108	174	188	189	130	173	53	171	139	190
ENSG00000136051	164	204	368	241	344	264	204	395	293	224
ENSG00000136052	122	258	425	151	420	162	116	157	295	252
ENSG00000136059	23	400	417	13	540	26	173	21	548	34
ENSG00000136068	4280	6261	5274	4674	6465	3831	3357	2989	6759	4306
ENSG00000136098	108	110	63	158	123	117	56	56	106	145
ENSG00000136099	0	0	0	0	0	0	0	0	0	0
ENSG00000136100	223	255	322	203	390	191	221	225	204	245
ENSG00000136104	115	226	277	122	339	218	117	101	220	253
ENSG00000136108	71	106	186	106	115	247	74	107	114	84
ENSG00000136110	0	0	0	0	0	0	0	0	0	0
ENSG00000136111	153	93	149	98	109	91	55	121	122	140
ENSG00000136114	13	9	12	15	13	25	34	18	19	25
ENSG00000136122	9	40	37	19	47	43	7	19	32	30
ENSG00000136141	106	143	210	152	208	113	61	155	140	134
ENSG00000136143	44	90	131	79	120	103	67	36	112	95
ENSG00000136144	51	56	83	64	102	118	40	68	80	102
ENSG00000136146	73	82	200	70	138	91	64	55	85	159
ENSG00000136147	56	239	290	116	244	153	82	180	222	206
ENSG00000136149	82	100	107	68	89	46	86	12	104	79
ENSG00000136152	169	189	244	173	258	259	138	151	216	211
ENSG00000136153	848	999	1037	963	1585	656	779	462	1278	743
ENSG00000136155	83	201	295	167	367	68	124	74	349	119
ENSG00000136156	1289	1612	2209	1466	1920	1584	819	1123	1623	1464
ENSG00000136158	124	185	163	156	190	148	157	59	168	120
ENSG00000136159	197	185	270	97	198	159	59	114	193	166
ENSG00000136160	0	0	0	0	0	0	1	1	0	1
ENSG00000136161	24	13	26	2	16	14	0	15	15	13
ENSG00000136167	0	25	17	16	14	0	17	0	25	1
ENSG00000136169	62	71	93	56	80	116	14	12	74	85
ENSG00000136193	599	485	639	595	692	592	367	313	565	522
ENSG00000136197	0	1	7	0	0	5	0	0	1	1
ENSG00000136205	1114	1126	1208	1102	1030	971	541	545	926	999
ENSG00000136206	0	7	6	0	4	1	1	0	0	11
ENSG00000136213	194	182	193	135	173	208	86	146	161	203
ENSG00000136231	90	101	80	169	109	137	58	92	70	57
ENSG00000136235	58	34	30	29	38	52	10	22	11	42
ENSG00000136237	5	19	35	26	25	18	23	0	22	5
ENSG00000136238	2223	3558	4199	2176	4045	1876	1746	1923	4080	2628
ENSG00000136240	1595	1867	2460	1451	2661	1647	1092	1335	2207	1956
ENSG00000136243	69	53	96	58	82	56	40	63	57	59
ENSG00000136244	15	10	49	107	13	33	11	43	27	42
ENSG00000136247	195	274	303	308	284	275	190	160	295	205
ENSG00000136250	3	0	0	0	1	7	0	0	0	7
ENSG00000136261	281	513	767	270	706	328	242	228	698	448
ENSG00000136267	0	0	1	0	0	0	0	0	0	0
ENSG00000136270	687	705	920	637	882	547	405	348	801	601
ENSG00000136271	880	866	1016	529	885	719	585	373	877	768
ENSG00000136273	72	110	149	93	138	102	58	69	116	88
ENSG00000136274	10	0	3	15	3	0	0	0	2	4
ENSG00000136275	0	0	0	0	0	0	0	0	0	0
ENSG00000136279	719	844	992	702	976	618	455	339	835	762
ENSG00000136280	408	434	514	304	516	329	240	112	530	448
ENSG00000136286	20	1	4	0	2	11	0	0	6	15
ENSG00000136295	2555	2596	2423	2574	2502	2253	1284	1857	2462	1660
ENSG00000136297	0	0	0	0	0	0	0	0	0	0
ENSG00000136305	0	0	1	0	0	0	0	0	0	0
ENSG00000136315	0	0	0	0	0	0	0	0	0	0
ENSG00000136319	96	106	148	130	138	125	105	139	143	109
ENSG00000136327	11	7	9	28	3	0	0	0	3	8
ENSG00000136352	0	0	2	0	0	0	0	0	0	0
ENSG00000136367	15	13	19	9	22	39	21	28	9	28
ENSG00000136371	8	19	35	33	22	33	4	14	13	48
ENSG00000136378	100	29	22	123	21	47	10	153	16	66
ENSG00000136379	280	855	1356	396	1316	292	472	326	993	586
ENSG00000136381	247	249	489	223	452	321	227	352	296	377
ENSG00000136383	14	21	14	5	14	7	22	0	6	23
ENSG00000136404	0	0	0	1	0	5	0	0	0	4
ENSG00000136425	187	51	54	107	57	76	4	39	31	90
ENSG00000136436	831	707	873	893	1111	861	463	556	751	997
ENSG00000136444	553	418	491	307	533	310	279	307	340	637
ENSG00000136448	1016	777	1007	1092	962	958	349	745	824	914
ENSG00000136449	25	6	1	32	8	14	3	1	2	9
ENSG00000136450	63	148	389	85	254	231	128	192	168	223
ENSG00000136451	429	691	586	616	584	399	308	505	505	629
ENSG00000136457	29	5	2	0	3	0	0	0	1	0
ENSG00000136463	317	257	336	375	275	348	87	79	260	344
ENSG00000136478	163	144	181	328	169	199	83	99	122	147
ENSG00000136485	765	744	896	846	933	955	444	555	754	891
ENSG00000136487	0	0	0	0	0	0	0	0	0	0
ENSG00000136488	0	0	0	0	0	0	0	0	0	0
ENSG00000136490	185	73	75	218	83	169	32	87	78	215
ENSG00000136492	46	60	127	63	101	56	59	82	64	74
ENSG00000136504	224	296	409	294	339	306	196	146	319	312
ENSG00000136514	0	0	5	7	6	0	0	0	0	4
ENSG00000136518	159	247	331	219	225	153	109	140	253	224
ENSG00000136521	252	307	448	170	392	252	144	79	293	325
ENSG00000136522	244	237	391	194	268	129	170	45	315	276
ENSG00000136527	521	577	1046	604	892	697	378	648	744	822
ENSG00000136531	0	2	2	0	0	0	0	0	1	1
ENSG00000136535	5	0	2	0	0	0	0	0	0	0
ENSG00000136536	182	278	496	285	396	301	116	417	283	454
ENSG00000136541	0	0	0	0	0	0	0	0	0	0
ENSG00000136542	170	272	304	230	439	165	145	118	336	193
ENSG00000136546	0	0	0	0	0	0	0	0	0	0
ENSG00000136560	214	193	296	326	270	358	133	234	235	329
ENSG00000136573	0	0	0	0	0	0	0	0	0	0
ENSG00000136574	9	15	9	37	32	24	6	7	21	28
ENSG00000136603	137	367	586	193	379	182	326	454	354	341
ENSG00000136628	640	737	1070	672	1042	720	389	346	967	738
ENSG00000136630	37	16	20	4	23	4	12	9	22	28
ENSG00000136631	394	334	431	312	391	292	126	190	321	310
ENSG00000136634	0	0	0	0	1	0	0	0	0	0
ENSG00000136636	579	383	650	402	638	625	233	382	585	562
ENSG00000136643	115	159	212	185	190	236	62	144	142	213
ENSG00000136682	78	62	71	103	118	119	76	132	73	129
ENSG00000136688	0	0	4	0	9	0	0	0	10	3
ENSG00000136689	0	3	2	0	2	0	0	0	10	0
ENSG00000136694	0	0	0	0	0	0	0	0	0	0
ENSG00000136695	0	0	0	0	0	0	0	0	0	0
ENSG00000136696	0	0	0	0	0	0	0	0	2	0
ENSG00000136697	0	0	0	0	0	0	0	0	0	0
ENSG00000136698	0	0	0	0	0	0	0	0	0	0
ENSG00000136699	645	449	520	433	562	499	157	349	417	379
ENSG00000136709	374	402	494	339	494	427	212	183	404	497
ENSG00000136710	323	228	208	244	228	306	145	146	187	219
ENSG00000136715	194	165	141	181	146	198	72	167	134	172
ENSG00000136717	720	339	490	356	574	520	299	206	390	586
ENSG00000136718	622	489	659	497	656	659	197	504	479	674
ENSG00000136720	202	104	73	199	94	218	41	205	52	151
ENSG00000136731	501	495	559	687	628	747	344	292	397	660
ENSG00000136732	1	1	1	11	0	1	0	0	2	0
ENSG00000136738	124	140	209	217	153	188	100	182	118	117
ENSG00000136750	0	0	0	0	0	0	0	0	0	0
ENSG00000136754	267	262	379	288	415	226	128	351	349	266
ENSG00000136758	608	660	967	854	847	873	374	509	742	705
ENSG00000136770	558	647	730	352	843	335	312	172	683	380
ENSG00000136783	224	194	229	139	233	273	161	105	208	234
ENSG00000136802	722	1702	1172	766	1327	623	490	416	1877	534
ENSG00000136807	605	818	838	677	893	692	299	496	694	770
ENSG00000136810	5015	4952	7934	3699	7187	4912	2153	3146	7546	8782
ENSG00000136811	323	288	353	260	411	326	136	253	252	270
ENSG00000136813	935	1194	1207	979	1222	989	477	708	1093	1092
ENSG00000136816	254	333	406	232	468	230	204	121	363	320
ENSG00000136819	365	337	444	381	405	248	161	247	311	348
ENSG00000136824	173	199	327	187	192	197	82	132	196	145
ENSG00000136826	908	1132	826	793	1276	692	658	576	1171	561
ENSG00000136827	701	515	701	601	558	484	278	223	563	555
ENSG00000136828	82	226	221	146	262	153	213	124	187	102
ENSG00000136830	5152	6477	5454	4364	6255	3750	2994	2665	6329	4484
ENSG00000136834	11	1	0	0	0	0	4	14	1	0
ENSG00000136839	0	0	0	0	0	0	0	0	0	0
ENSG00000136840	322	233	213	252	340	207	133	177	277	226
ENSG00000136842	29	7	15	3	15	12	0	10	4	17
ENSG00000136848	502	354	348	450	479	420	211	297	389	335
ENSG00000136854	160	97	80	211	121	162	55	285	82	93
ENSG00000136856	120	121	113	116	132	82	18	36	152	89
ENSG00000136859	2	2	6	11	4	3	8	10	1	9
ENSG00000136861	253	284	498	272	439	409	259	211	325	372
ENSG00000136866	0	15	12	18	18	11	15	11	10	10
ENSG00000136867	0	0	0	0	0	0	0	0	0	0
ENSG00000136868	367	281	354	431	316	467	154	227	233	340
ENSG00000136869	0	11	7	0	16	0	24	0	24	0
ENSG00000136870	122	151	181	184	216	266	85	127	147	272
ENSG00000136872	771	83	67	744	178	638	16	229	26	664
ENSG00000136874	98	92	107	77	102	106	45	54	96	82
ENSG00000136875	253	281	387	426	381	254	113	146	234	309
ENSG00000136877	1435	1451	1302	1279	1448	1056	779	1010	1364	1140
ENSG00000136878	297	201	213	220	289	219	146	174	158	187
ENSG00000136881	766	516	658	891	638	875	288	574	501	715
ENSG00000136883	1734	871	663	1229	1241	1293	397	633	643	1380
ENSG00000136888	754	610	903	623	817	722	382	828	833	761
ENSG00000136891	166	177	273	193	248	277	65	161	193	223
ENSG00000136895	71	32	43	19	59	7	23	2	33	20
ENSG00000136897	709	590	763	669	616	579	281	477	586	615
ENSG00000136908	633	761	811	541	741	635	271	234	659	632
ENSG00000136918	0	0	0	0	0	0	0	0	0	0
ENSG00000136925	97	54	58	118	90	57	60	51	41	47
ENSG00000136928	2	2	1	0	0	0	1	0	3	0
ENSG00000136929	0	0	0	0	0	0	0	0	0	0
ENSG00000136930	996	1055	1391	771	1160	985	463	514	1203	1362
ENSG00000136931	0	0	0	0	0	0	0	0	0	0
ENSG00000136932	104	115	134	112	129	75	56	48	118	92
ENSG00000136933	217	164	304	221	190	268	68	171	214	226
ENSG00000136935	282	252	330	402	384	395	241	225	320	351
ENSG00000136936	157	138	167	115	153	93	29	91	142	193
ENSG00000136937	232	276	503	305	381	577	160	286	288	308
ENSG00000136938	1362	1794	1860	1374	1737	1226	761	545	1583	1426
ENSG00000136939	0	0	0	0	0	0	0	0	0	0
ENSG00000136940	92	109	141	40	109	95	106	98	123	135
ENSG00000136942	7167	7997	9114	4662	8025	4602	3773	2423	8070	8128
ENSG00000136943	33	78	113	30	76	31	41	61	140	70
